ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"996.392"	""	"8.70e+06"	"1.29e-03"	B	"0.6828363"	"1.5974033"	"2s.2p2"	"2D"	"3/2"	"2s2.5p"	"2P*"	"3/2"		"T5109LS"	""	
"996.465"	""	"8.68e+07"	"6.46e-03"	B	"0.6828363"	"1.5973362"	"2s.2p2"	"2D"	"3/2"	"2s2.5p"	"2P*"	"1/2"		"T5109LS"	""	
"1009.858"	"9"	"5.65e+08"	"1.73e-01"	A	"0.391875"	"1.294246"	"2s.2p2"	"4P"	"1/2"	"2p3"	"4S*"	"3/2"		"T7194"	"L1113"	
"1010.083"	"10"	"1.13e+09"	"1.73e-01"	A	"0.392075"	"1.294246"	"2s.2p2"	"4P"	"3/2"	"2p3"	"4S*"	"3/2"		"T7194"	"L1113"	
"1010.371"	"10"	"1.69e+09"	"1.73e-01"	A	"0.392333"	"1.294246"	"2s.2p2"	"4P"	"5/2"	"2p3"	"4S*"	"3/2"		"T7194"	"L1113"	
"1036.337"	"80"	"7.38e+08"	"1.19e-01"	A	"0.0000000"	"0.8793157"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"2S"	"1/2"		"T7194"	"L1113"	
"1037.018"	"150"	"1.46e+09"	"1.18e-01"	A	"0.0005779"	"0.8793157"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"2S"	"1/2"		"T7194"	"L1113"	
"1039.681"	""	"3.51e+06"	"1.14e-03"	C+	"1.2003608"	"2.0768479"	"2s2.3p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T5109LS"	""	
"1039.802"	""	"1.75e+07"	"2.84e-03"	B	"1.2004624"	"2.0768479"	"2s2.3p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T5109LS"	""	
"1039.968"	""	"1.40e+07"	"2.27e-03"	B	"1.2003608"	"2.0766064"	"2s2.3p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T5109LS"	""	
"1040.088"	""	"7.00e+06"	"5.68e-04"	C+	"1.2004624"	"2.0766064"	"2s2.3p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T5109LS"	""	
"1063.284"	""	"1.54e+07"	"3.48e-03"	C+	"0.6828133"	"1.5398439"	"2s.2p2"	"2D"	"5/2"	"2s2.4f"	"2F*"	"7/2"		"T3999LS"	""	
"1063.284"	""	"1.03e+06"	"1.75e-04"	C	"0.6828133"	"1.5398439"	"2s.2p2"	"2D"	"5/2"	"2s2.4f"	"2F*"	"5/2"		"T3999LS"	""	
"1063.313"	""	"1.44e+07"	"3.66e-03"	C+	"0.6828363"	"1.5398439"	"2s.2p2"	"2D"	"3/2"	"2s2.4f"	"2F*"	"5/2"		"T3999LS"	""	
