ritz_wl_vac(A)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"119.6828"	"0.0020"	"130*"	"3.4e+10"	"7.3e-02"	D+	"0.1938809"	"7.80790"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"3D*"	"2.000"		"u37"	"L5267"	
"119.6861"	"0.0014"	"130*"	"3.2e+10"	"1.0e-01"	D+	"0.1938809"	"7.80769"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"1F*"	"3.000"		"T10439"	"L5267"	
"119.6928"	"0.0016"	"13"	"1.6e+10"	"5.6e-02"	D+	"0.186161"	"7.79954"	"3p6.3d2"	"3P"	"1.000"	"3p6.3d.6f"	"1D*"	"2.000"		"T10439"	"L5267"	
"119.7168"	"0.0021"	"45"	"3.2e+10"	"2.1e-01"	D+	"0.182618"	"7.79448"	"3p6.3d2"	"3P"	"0"	"3p6.3d.6f"	"3D*"	"1.000"		"u37"	"L5267"	
"119.7846"	"0.0016"	"45"	"9.1e+09"	"2.7e-02"	D+	"0.1938809"	"7.80143"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"3D*"	"3.000"		"T10439"	"L5267"	
"119.8143"	"0.0016"	"13"	"2.3e+09"	"5.0e-03"	D	"0.1938809"	"7.79954"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"1D*"	"2.000"		"T10439"	"L5267"	
"119.8454"	"0.0022"	"45"	"2.0e+10"	"7.3e-02"	D+	"0.186161"	"7.78985"	"3p6.3d2"	"3P"	"1.000"	"3p6.3d.6f"	"3P*"	"2.000"		"u37"	"L5267"	
"119.8942"	"0.0022"	"6"	"1.0e+09"	"1.3e-03"	E	"0.1938809"	"7.79448"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"3D*"	"1.000"		"T10439"	"L5267"	
"119.9790"	"0.0017"	"6"	"7.6e+08"	"2.3e-03"	D	"0.1938809"	"7.78910"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"3G*"	"3.000"		"T10439"	"L5267"	
"120.0297"	"0.0022"	"11"	"1.1e+09"	"3.4e-03"	D	"0.0000000"	"7.59201"	"3p6.3d2"	"3F"	"2.000"	"3p5.3d2.(1G). (2G*).4s"	"3G*"	"3.000"		"T10439"	"L5267"	
"120.1318"	"0.0016"	"13"	"2.5e+09"	"7.5e-03"	D	"0.1938809"	"7.77944"	"3p6.3d2"	"3P"	"2.000"	"3p6.3d.6f"	"3F*"	"3.000"		"T10439"	"L5267"	
"120.1811"	"0.0022"	"11"	"3.0e+08"	"6.6e-04"	D	"0.0095660"	"7.59201"	"3p6.3d2"	"3F"	"3.000"	"3p5.3d2.(1G). (2G*).4s"	"3G*"	"3.000"		"T10439"	"L5267"	
"120.214"	"0.003"	"22"	"1.4e+09"	"3.9e-03"	D	"0.0095660"	"7.58993"	"3p6.3d2"	"3F"	"3.000"	"3p5.3d2.(1G). (2G*).4s"	"3G*"	"4.000"		"T10439"	"L5267"	
"120.4012"	"0.0020"	"41"	"2.4e+09"	"6.3e-03"	D	"0.0212278"	"7.58982"	"3p6.3d2"	"3F"	"4.000"	"3p5.3d2.(1G). (2G*).4s"	"3G*"	"5.000"		"T10439"	"L5267"	
"120.6340"	"0.0022"	"370"	"6.1e+10"	"1.6e-01"	D+	"0.263570"	"7.81755"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"1H*"	"5.000"		"u37"	"L5267"	
"120.7917"	"0.0015"	"7"	"3.0e+08"	"5.1e-04"	D	"0.263570"	"7.80769"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"1F*"	"3.000"		"u37"	"L5267"	
"120.8702"	"0.0022"	"15"	"1.5e+09"	"3.9e-03"	D	"0.263570"	"7.80279"	"3p6.3d2"	"1G"	"4.000"	"3p6.3d.6f"	"3G*"	"5.000"		"T10439"	"L5267"	
