ritz_wl_vac(A)	intens	Aki(s^-1)	fik	Acc	Ei(Ry)	Ek(Ry)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"4566.81"	""	"1.26e+07"	"2.63e-02"	B	"[6.684301]"	"[6.883842]"	"1s2.7d"	"2D"	"5/2"	"1s2.9p"	"2P*"	"3/2"		"T3225LS"	""	
"4567.02"	""	"1.40e+07"	"2.19e-02"	B	"[6.684284]"	"[6.883816]"	"1s2.7d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"1/2"		"T3225LS"	""	
"4605.03"	"350"	"4.14e+07"	"2.63e-01"	A	"4.156531"	"4.354417"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"3/2"		"T5118LS"	"L4829"	
"4613.89"	""	"1.49e+07"	"4.76e-02"	B	"[6.679618]"	"[6.877123]"	"1s2.7p"	"2P*"	"1/2"	"1s2.9s"	"2S"	"1/2"		"T3225LS"	""	
"4615.14"	""	"2.99e+07"	"4.77e-02"	B	"[6.679671]"	"[6.877123]"	"1s2.7p"	"2P*"	"3/2"	"1s2.9s"	"2S"	"1/2"		"T3225LS"	""	
"4621.26"	"250"	"4.10e+07"	"1.31e-01"	A	"4.156531"	"4.353721"	"1s2.3s"	"2S"	"1/2"	"1s2.3p"	"2P*"	"1/2"		"T5118LS"	"L4829"	
"4750.10"	""	"8.05e+07"	"5.45e-01"	A	"6.492442"	"[6.684284]"	"1s2.6p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"T5118LS"	""	
"4751.81"	""	"9.64e+07"	"4.89e-01"	A	"6.492528"	"[6.684301]"	"1s2.6p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"T5118LS"	""	
"4752.22"	""	"1.61e+07"	"5.45e-02"	A	"6.492528"	"[6.684284]"	"1s2.6p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"T5118LS"	""	
"5068.45"	""	"4.10e+06"	"1.58e-02"	A	"6.499879"	"[6.679671]"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"5069.01"	""	"3.69e+07"	"9.48e-02"	A	"6.499899"	"[6.679671]"	"1s2.6d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"		"T5118LS"	""	
"5069.97"	""	"4.09e+07"	"7.88e-02"	A	"6.499879"	"[6.679618]"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"		"T5118LS"	""	
"5273.65"	""	"4.71e+07"	"1.96e-01"	A	"6.492442"	"6.665239"	"1s2.6p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"		"T5118LS"	""	
"5276.27"	""	"9.41e+07"	"1.96e-01"	A	"6.492528"	"6.665239"	"1s2.6p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"		"T5118LS"	""	
"6001.43"	""	"6.86e+06"	"7.41e-02"	B	"[6.791269]"	"[6.943110]"	"1s2.8s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"3/2"		"T3225LS"	""	
